236	1.384339197548988e-05
559	1.7903762129231846e-05
214	1.7903762129231846e-05
193	1.1281571714968538e-05
348	1.7903762129231846e-05
418	5.956855212378263e-05
310	1.384339197548988e-05
513	1.7903762129231846e-05
1	1.8263888526311957e-20
526	1.534195751464371e-05
345	1.534195751464371e-05
353	1.534195751464371e-05
313	1.7903762129231846e-05
534	1.7903762129231846e-05
359	1.7903762129231846e-05
286	1.7903762129231846e-05
374	5.956855212378263e-05
254	1.534195751464371e-05
3	7.656493799431108e-06
242	1.7903762129231846e-05
332	1.534195751464371e-05
0	9.20536627933684e-07
226	1.7903762129231846e-05
154	1.7903762129231846e-05
343	1.7903762129231846e-05
472	1.7903762129231846e-05
221	1.7903762129231846e-05
138	9.783000960474206e-06
516	1.7903762129231846e-05
525	5.956855212378263e-05
434	1.7903762129231846e-05
443	5.956855212378263e-05
486	1.2780141165624293e-05
116	1.7903762129231846e-05
92	1.384339197548988e-05
2	5.458495306033981e-06
70	1.2780141165624293e-05
421	1.534195751464371e-05
217	1.534195751464371e-05
328	1.534195751464371e-05
542	1.2780141165624293e-05
523	5.956855212378263e-05
497	5.956855212378263e-05
412	1.7903762129231846e-05
449	1.534195751464371e-05
45	1.384339197548988e-05
129	1.7903762129231846e-05
1521	5.956855212378263e-05
1443	1.534195751464371e-05
585	1.0711841681996025e-05
1024	1.7903762129231846e-05
1097	8.42391506522165e-06
462	1.534195751464371e-05
1312	1.7903762129231846e-05
1116	1.2780141165624293e-05
724	1.534195751464371e-05
810	1.534195751464371e-05
411	1.384339197548988e-05
732	1.7903762129231846e-05
888	5.956855212378263e-05
851	1.534195751464371e-05
993	1.384339197548988e-05
1047	1.384339197548988e-05
1293	1.7903762129231846e-05
460	1.7903762129231846e-05
1641	1.2780141165624293e-05
1451	1.384339197548988e-05
1534	1.534195751464371e-05
1204	1.534195751464371e-05
986	1.1955419078167168e-05
162	1.534195751464371e-05
1251	1.0711841681996025e-05
657	1.1281571714968538e-05
626	1.534195751464371e-05
495	9.393595688435339e-06
863	9.783000960474206e-06
664	1.0711841681996025e-05
677	1.7903762129231846e-05
1621	1.7903762129231846e-05
939	1.534195751464371e-05
592	1.534195751464371e-05
934	1.2780141165624293e-05
62	1.534195751464371e-05
625	1.7903762129231846e-05
455	1.534195751464371e-05
256	1.384339197548988e-05
1118	1.2780141165624293e-05
835	1.534195751464371e-05
873	1.384339197548988e-05
1214	1.7903762129231846e-05
1131	5.956855212378263e-05
1052	1.384339197548988e-05
278	1.534195751464371e-05
1371	5.956855212378263e-05
717	9.783000960474206e-06
554	1.534195751464371e-05
1440	1.534195751464371e-05
176	1.1955419078167168e-05
1554	1.534195751464371e-05
1159	9.783000960474206e-06
398	1.7903762129231846e-05
1435	1.2780141165624293e-05
1632	1.534195751464371e-05
247	1.1955419078167168e-05
1348	1.384339197548988e-05
765	1.384339197548988e-05
552	1.1281571714968538e-05
727	1.7903762129231846e-05
1375	1.534195751464371e-05
802	1.7903762129231846e-05
342	1.384339197548988e-05
279	1.7903762129231846e-05
1494	1.7903762129231846e-05
1636	5.956855212378263e-05
1606	1.2780141165624293e-05
134	1.1955419078167168e-05
582	1.384339197548988e-05
315	1.534195751464371e-05
415	1.0711841681996025e-05
719	1.1281571714968538e-05
479	1.7903762129231846e-05
323	1.534195751464371e-05
1650	1.1955419078167168e-05
1055	1.534195751464371e-05
281	1.2780141165624293e-05
1151	1.1955419078167168e-05
630	1.7903762129231846e-05
409	1.384339197548988e-05
1208	1.2780141165624293e-05
1316	1.534195751464371e-05
1266	5.956855212378263e-05
1218	1.7903762129231846e-05
875	1.384339197548988e-05
608	1.1281571714968538e-05
711	1.2780141165624293e-05
1497	1.1281571714968538e-05
1583	5.956855212378263e-05
535	1.384339197548988e-05
645	1.384339197548988e-05
1033	1.534195751464371e-05
1311	1.534195751464371e-05
377	1.2780141165624293e-05
1360	1.2780141165624293e-05
1351	1.534195751464371e-05
845	1.7903762129231846e-05
767	5.956855212378263e-05
1223	1.1281571714968538e-05
1242	1.7903762129231846e-05
1615	1.7903762129231846e-05
1221	1.7903762129231846e-05
234	1.534195751464371e-05
679	1.534195751464371e-05
1304	1.384339197548988e-05
614	1.1955419078167168e-05
839	1.534195751464371e-05
183	1.384339197548988e-05
1528	1.0218318949347328e-05
871	1.0711841681996025e-05
1190	1.384339197548988e-05
1185	1.384339197548988e-05
1270	1.534195751464371e-05
1117	1.534195751464371e-05
1328	1.1955419078167168e-05
782	1.2780141165624293e-05
1413	1.0218318949347328e-05
830	5.956855212378263e-05
468	1.534195751464371e-05
595	1.1955419078167168e-05
1269	1.1955419078167168e-05
331	1.384339197548988e-05
232	1.534195751464371e-05
950	1.534195751464371e-05
1128	1.1281571714968538e-05
1289	1.2780141165624293e-05
1067	5.956855212378263e-05
1125	1.534195751464371e-05
1607	1.534195751464371e-05
1007	1.534195751464371e-05
539	1.534195751464371e-05
1045	1.534195751464371e-05
1415	1.534195751464371e-05
726	1.534195751464371e-05
1598	1.7903762129231846e-05
1169	1.2780141165624293e-05
1665	1.534195751464371e-05
522	1.534195751464371e-05
622	1.7903762129231846e-05
51	1.1281571714968538e-05
723	1.2780141165624293e-05
1279	1.1281571714968538e-05
1194	5.956855212378263e-05
413	1.534195751464371e-05
367	1.2780141165624293e-05
881	1.384339197548988e-05
