192	0.00047831690660736015
295	0.00047831690660736015
349	0.003506366741522844
402	0.00012795613443455862
148	0.003506366741522844
158	0.00047831690660736015
361	0.00047831690660736015
407	0.003506366741522844
15	1.0757470609714642e-18
155	0.00047831690660736015
80	0.00047831690660736015
38	0.00023915849684194278
242	0.003506366741522844
396	0.00047831690660736015
181	0.0003274247656218543
354	0.003506366741522844
278	0.00017653257565581392
184	0.00017653257565581392
77	0.003506366741522844
276	0.003506366741522844
359	0.003506366741522844
352	0.003506366741522844
392	0.0003274247656218543
300	0.003506366741522844
37	0.00047831690660736015
329	0.00012795613443455862
41	0.00012795613443455862
424	0.003506366741522844
363	0.003506366741522844
213	0.003506366741522844
201	0.0003274247656218543
330	0.0003274247656218543
351	0.003506366741522844
78	0.00047831690660736015
346	0.003506366741522844
422	0.00023915849684194278
74	0.003506366741522844
433	0.0003274247656218543
417	0.00047831690660736015
4	0.00047831690660736015
345	0.00017653257565581392
167	0.0003274247656218543
255	0.00047831690660736015
281	0.003506366741522844
51	0.0003274247656218543
214	0.00012795613443455862
101	0.003506366741522844
317	0.00047831690660736015
274	0.00047831690660736015
69	0.0003274247656218543
28	0.003506366741522844
107	0.003506366741522844
93	0.00023915849684194278
451	0.00047831690660736015
10	0.003506366741522844
135	0.0003274247656218543
3	0.00047831690660736015
440	0.003506366741522844
0	0.003506366741522844
211	0.00023915849684194278
112	0.0003274247656218543
368	0.003506366741522844
208	0.003506366741522844
324	0.00017653257565581392
259	0.00017653257565581392
250	0.003506366741522844
89	0.003506366741522844
132	0.003506366741522844
164	0.00047831690660736015
379	0.00047831690660736015
374	0.00047831690660736015
454	0.003506366741522844
185	0.003506366741522844
113	0.00047831690660736015
430	0.003506366741522844
13	0.0003274247656218543
254	0.003506366741522844
62	0.003506366741522844
1	0.003506366741522844
222	8.826629054905026e-05
357	0.003506366741522844
21	0.00012795613443455862
48	0.003506366741522844
318	0.0003274247656218543
236	0.003506366741522844
20	0.003506366741522844
129	0.0003274247656218543
287	0.00023915849684194278
229	0.0003274247656218543
121	0.00047831690660736015
304	0.003506366741522844
43	0.00047831690660736015
272	0.0003274247656218543
231	0.003506366741522844
186	0.003506366741522844
404	0.0003274247656218543
118	0.003506366741522844
183	0.00047831690660736015
134	0.0003274247656218543
87	0.003506366741522844
376	0.00047831690660736015
264	0.003506366741522844
206	0.003506366741522844
19	0.003506366741522844
382	0.0003274247656218543
414	0.003506366741522844
170	0.003506366741522844
114	0.00047831690660736015
146	0.00047831690660736015
293	0.00047831690660736015
279	0.003506366741522844
240	0.0003274247656218543
389	0.003506366741522844
419	0.003506366741522844
238	0.00047831690660736015
104	0.0003274247656218543
109	0.003506366741522844
232	0.003506366741522844
29	0.00047831690660736015
204	0.003506366741522844
84	0.0003274247656218543
435	0.00047831690660736015
173	0.00023915849684194278
115	0.00047831690660736015
202	0.003506366741522844
284	0.003506366741522844
333	0.0003274247656218543
387	0.003506366741522844
450	0.003506366741522844
337	0.00017653257565581392
350	0.003506366741522844
323	0.003506366741522844
97	0.00023915849684194278
308	0.003506366741522844
334	0.003506366741522844
106	0.00047831690660736015
353	0.00047831690660736015
122	0.00047831690660736015
412	0.00047831690660736015
310	0.003506366741522844
169	0.003506366741522844
227	0.003506366741522844
14	0.003506366741522844
226	0.003506366741522844
436	0.003506366741522844
397	0.00047831690660736015
141	0.003506366741522844
273	0.003506366741522844
79	0.00047831690660736015
26	0.0003274247656218543
294	0.003506366741522844
209	0.003506366741522844
123	0.003506366741522844
133	2.5640361199493938e-05
395	0.003506366741522844
413	0.003506366741522844
182	0.00023915849684194278
200	0.00047831690660736015
358	0.00047831690660736015
241	0.00047831690660736015
2	0.00047831690660736015
203	0.0003274247656218543
336	0.003506366741522844
365	0.00047831690660736015
265	0.00047831690660736015
270	0.003506366741522844
285	0.003506366741522844
237	0.003506366741522844
459	0.0003274247656218543
393	0.0003274247656218543
292	0.003506366741522844
456	8.826629054905026e-05
47	0.003506366741522844
423	0.00047831690660736015
429	0.003506366741522844
373	0.003506366741522844
444	0.003506366741522844
390	0.0003274247656218543
63	0.00047831690660736015
277	0.00047831690660736015
263	0.003506366741522844
360	0.003506366741522844
144	0.00047831690660736015
442	0.003506366741522844
100	0.00047831690660736015
275	0.003506366741522844
415	0.00047831690660736015
175	0.00012795613443455862
8	0.00047831690660736015
180	0.0003274247656218543
446	8.826629054905026e-05
296	0.00047831690660736015
448	0.00047831690660736015
460	0.003506366741522844
249	0.00047831690660736015
253	0.0003274247656218543
215	0.00047831690660736015
68	0.0003274247656218543
219	0.0003274247656218543
25	0.003506366741522844
438	0.003506366741522844
225	0.00047831690660736015
455	0.003506366741522844
434	0.003506366741522844
65	0.003506366741522844
383	0.003506366741522844
311	0.00047831690660736015
447	0.0003274247656218543
105	0.003506366741522844
401	0.00023915849684194278
83	0.003506366741522844
307	0.003506366741522844
372	0.003506366741522844
410	0.003506366741522844
458	0.003506366741522844
332	0.003506366741522844
321	0.003506366741522844
91	0.003506366741522844
320	0.00047831690660736015
198	0.00047831690660736015
71	0.003506366741522844
403	0.003506366741522844
55	0.003506366741522844
257	0.00047831690660736015
301	0.003506366741522844
94	0.003506366741522844
149	0.003506366741522844
343	0.003506366741522844
386	0.00047831690660736015
188	0.003506366741522844
325	0.003506366741522844
256	0.00047831690660736015
319	0.003506366741522844
268	0.00047831690660736015
315	0.003506366741522844
340	0.00047831690660736015
283	0.003506366741522844
64	0.003506366741522844
425	0.003506366741522844
24	0.003506366741522844
125	0.003506366741522844
228	0.003506366741522844
147	0.003506366741522844
126	0.003506366741522844
86	0.00047831690660736015
56	0.003506366741522844
76	0.003506366741522844
117	0.00047831690660736015
375	0.00017653257565581392
356	0.003506366741522844
243	0.00047831690660736015
159	0.003506366741522844
362	0.003506366741522844
193	0.003506366741522844
40	0.00047831690660736015
367	0.003506366741522844
137	0.00047831690660736015
418	0.00047831690660736015
59	0.003506366741522844
140	0.003506366741522844
427	0.003506366741522844
110	0.003506366741522844
364	0.00047831690660736015
453	0.003506366741522844
72	0.00047831690660736015
39	0.00047831690660736015
220	0.003506366741522844
258	0.00047831690660736015
218	0.003506366741522844
305	0.00047831690660736015
314	0.00047831690660736015
426	0.00047831690660736015
176	0.003506366741522844
6	0.003506366741522844
312	0.003506366741522844
416	0.003506366741522844
400	0.003506366741522844
197	0.003506366741522844
102	0.003506366741522844
398	0.003506366741522844
17	0.003506366741522844
57	0.00047831690660736015
291	0.00047831690660736015
313	0.003506366741522844
348	0.003506366741522844
153	0.003506366741522844
247	0.003506366741522844
32	0.00047831690660736015
261	0.003506366741522844
187	0.003506366741522844
70	0.003506366741522844
370	0.003506366741522844
306	0.003506366741522844
136	0.00023915849684194278
108	0.00047831690660736015
